Year_of_Sampling	Date_of_Sampling 	sample-id	forward-absolute-filepath 	reverse-absolute-filepath 	Location	Region	Berry_Type	Year_of_Planting 	Rootstock	Genotype	Treatment	Replicate	Vine	Observed_Diverstiy	Chao1_Diversity	Shannon_Diversity	Evenness_Diversity	AMF_Colonization	Total_Hyphae	Total_Arbuscules	Total_Vesicles	Total_None	Average_Cluster_Count	Average_Cluster_Weight	Average_Harvest	Bulk_Density	pH	EC	Nitrate	Ammonium	Total_Inorganic_N	PMN	Phosphate	N_Leaf	P_Leaf	K_Leaf	S_Leaf	B_Leaf	Ca_Leaf	Mg_Leaf	Zn_Leaf	Mn_Leaf	Fe_Leaf	Cu_Leaf	POXC	MBC	Min_C	Clay_Content	Sand_Content	Normal_Precipitation_cm	Normal_Temperature_C	Vineyard_Age_yr	Soil_K	Soil_Na	Soil_Ca	Soil_Mg	CEC	Soil_Zn	Soil_Mn	Soil_Cu	Soil_Fe	total_anthocyanins	quercetin_aglycone 	quercetin_glycosides 	grape_reaction_product 	tannin	polymeric_anthocyaninstannin_index	polymeric_anthocyanins 	catechintannin_index	catechin	gallic_acid	caftaric_acid 	caffeic_acid 	astilbin																									
2022	11-Aug-22	AR264	/Users/amandarodriguez/Desktop/sequencing-data/AR264_S40_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR264_S40_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	5	3	3	139	139	3.22	0.65	78	38	0	14	11	27.1	4.89	140.26	1.2	6.7	80.03	0.1	3.37	3.47	2.78	16.69	24200	2160	9500	1970	83.5	16400	5840	41.3	79.7	221	13.3	409.18	239.29	1.6	28.7	31.1	83.2	14.26	5	240.0	 36.0	2559.108	664.605	19.02	5.1	30.9	3.2	85.1		< 0.2	2.9	0.5	20.1				5.1	< 0.2	51.3	< 0.2	< 0.2																									
2022	11-Aug-22	AR266	/Users/amandarodriguez/Desktop/sequencing-data/AR266_S41_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR266_S41_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	6	3	2	125	125	3.01	0.62	88	41	1	13	6	24.00	2.53	71.64	1.2	7.1	61.79	0.17	4.54	4.71	2.87	14.05	30750	2780	15400	2565	61.35	16100	4845	38.2	77.9	217.5	8.3	471.87	277.67	1.85	28.7	31.1	83.2	14.26	5	314.0	 78.0	2883.756	1641.465	29.04	2.3	22.3	2.5	26.5		< 0.2	3.2	0.8	22				5.1	< 0.2	50.9	< 0.2	< 0.2																									
2022	11-Aug-22	AR267	/Users/amandarodriguez/Desktop/sequencing-data/AR267_S42_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR267_S42_L001_R2_001.fastq.gz	NCA-CH	Northern CA	CH (white)	2017	140-R	CH x 140R	6	3	3	131	131	3.45	0.71	90	43	0	21	5	24.00	2.53	71.64	1.2	7.1	61.79	0.17	4.54	4.71	2.87	14.05	30750	2780	15400	2565	61.35	16100	4845	38.2	77.9	217.5	8.3	471.87	277.67	1.85	28.7	31.1	83.2	14.26	5	314.0	 78.0	2883.756	1641.465	29.04	2.3	22.3	2.5	26.5		< 0.2	3.2	0.8	22				5.1	< 0.2	50.9	< 0.2	< 0.2																									
2022	11-Aug-22	AR268	/Users/amandarodriguez/Desktop/sequencing-data/AR268_S43_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR268_S43_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	2	1	1	72	72	2.36	0.55	92	45	0	26	4	25.4	2.12	61.26	1.5	7.4	185.85	0.09	0.25	0.34	0.95	7.86	21400	2770	7700	2140	50.4	21800	6410	46.6	162.6	329	100	203.29	175.38	0.78	15.3	38	100.1	14.98	15	142.0	 48.0	1535.064	675.54	13.79	1.1	19.1	1.7	16.6	870		50		414	0.058	24	0.046	19																													
2022	11-Aug-22	AR270	/Users/amandarodriguez/Desktop/sequencing-data/AR270_S44_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR270_S44_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	2	1	2	93	93	2.46	0.54	88	44	0	30	6	25.4	2.12	61.26	1.5	7.4	185.85	0.09	0.25	0.34	0.95	7.86	21400	2770	7700	2140	50.4	21800	6410	46.6	162.6	329	100	203.29	175.38	0.78	15.3	38	100.1	14.98	15	142.0	 48.0	1535.064	675.54	13.79	1.1	19.1	1.7	16.6	870		50		414	0.058	24	0.046	19																													
2022	11-Aug-22	AR272	/Users/amandarodriguez/Desktop/sequencing-data/AR272_S45_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR272_S45_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	2	1	3	91	91	3.02	0.67	88	41	1	23	6	25.4	2.12	61.26	1.5	7.4	185.85	0.09	0.25	0.34	0.95	7.86	21400	2770	7700	2140	50.4	21800	6410	46.6	162.6	329	100	203.29	175.38	0.78	15.3	38	100.1	14.98	15	142.0	 48.0	1535.064	675.54	13.79	1.1	19.1	1.7	16.6	870		50		414	0.058	24	0.046	19																													
2022	11-Aug-22	AR273	/Users/amandarodriguez/Desktop/sequencing-data/AR273_S46_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR273_S46_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-15	CS x 101-14	2	1	3	91	91	3.02	0.67	88	41	1	23	6	25.4	2.12	61.26	1.5	7.4	185.85	0.09	0.25	0.34	0.95	7.86	21400	2770	7700	2140	50.4	21800	6410	46.6	162.6	329	100	203.29	175.38	0.78	15.3	38	100.1	14.98	15	142.0	 48.0	1535.064	675.54	13.79	1.1	19.1	1.7	16.6	870		50		414	0.058	24	0.046	19																													
2022	11-Aug-22	AR275	/Users/amandarodriguez/Desktop/sequencing-data/AR275_S47_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR275_S47_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	4	1	1	119	119	2.70	0.56	84	37	0	18	8	29.5	2.36	74.8	1.5	8.1	140.2	0.09	0.16	0.25	NA	6.71	22100	2740	9300	2020	48.5	21100	5470	51	111.8	301	49.2	139.38	44.29	0.38	15.3	38	100.1	14.98	15	249	44	1438.872	198.045	9.64	0.6	12.4	1.2	9.3	855		42		449	0.062	28	0.056	25																													
2022	11-Aug-22	AR278	/Users/amandarodriguez/Desktop/sequencing-data/AR278_S48_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR278_S48_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	4	1	2	124	124	3.02	0.63	86	41	0	22	7	29.5	2.36	74.8	1.5	8.1	140.2	0.09	0.16	0.25	NA	6.71	22100	2740	9300	2020	48.5	21100	5470	51	111.8	301	49.2	139.38	44.29	0.38	15.3	38	100.1	14.98	15	249	44	1438.872	198.045	9.64	0.6	12.4	1.2	9.3	855		42		449	0.062	28	0.056	25																													
2022	11-Aug-22	AR285	/Users/amandarodriguez/Desktop/sequencing-data/AR285_S49_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR285_S49_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	1	1	94	94	2.89	0.64	76	35	0	15	12	33.7	2.67	102.05	1.5	7.8	140.35	0.09	0.3	0.39	1.81	13.15	23000	2770	9500	1970	43.2	20600	4860	44.5	116	274	23.6	278.56	56.6	0.77	15.3	38	100.1	14.98	15	126	32	1753.5	464.13	13.03	1.5	13.8	2.1	12.9	871		79		419	0.05	21	0.041	17																													
2022	11-Aug-22	AR288	/Users/amandarodriguez/Desktop/sequencing-data/AR288_S50_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR288_S50_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	1	2	93	93	2.62	0.58	74	31	0	13	13	33.7	2.67	102.05	1.5	7.8	140.35	0.09	0.3	0.39	1.81	13.15	23000	2770	9500	1970	43.2	20600	4860	44.5	116	274	23.6	278.56	56.6	0.77	15.3	38	100.1	14.98	15	126	32	1753.5	464.13	13.03	1.5	13.8	2.1	12.9	871		79		419	0.05	21	0.041	17																													
2022	11-Aug-22	AR291	/Users/amandarodriguez/Desktop/sequencing-data/AR291_S51_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR291_S51_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	1	3	124	124	3.07	0.64	90	45	0	32	5	33.7	2.67	102.05	1.5	7.8	140.35	0.09	0.3	0.39	1.81	13.15	23000	2770	9500	1970	43.2	20600	4860	44.5	116	274	23.6	278.56	56.6	0.77	15.3	38	100.1	14.98	15	126	32	1753.5	464.13	13.03	1.5	13.8	2.1	12.9	871		79		419	0.05	21	0.041	17																													
2022	11-Aug-22	AR296	/Users/amandarodriguez/Desktop/sequencing-data/AR296_S52_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR296_S52_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	2	2	2	63	63	2.63	0.64	82	38	0	14	9	29.5	2.69	81.46	1.5	8.1	142.1	0.06	0.36	0.42	1.76	13.33	21900	2970	7300	2410	55.3	25300	5720	83.7	132.3	265	160.8	233.57	51.67	0.7	15.3	38	100.1	14.98	15	 87.0	 54.0	1739.472	335.34	11.9	0.9	10.5	1.6	11.7	740		35		386	0.057	22	0.091	35																													
2022	11-Aug-22	AR298	/Users/amandarodriguez/Desktop/sequencing-data/AR298_S53_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR298_S53_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	2	2	3	155	155	3.54	0.70	86	37	1	18	7	29.5	2.69	81.46	1.5	8.1	142.1	0.06	0.36	0.42	1.76	13.33	21900	2970	7300	2410	55.3	25300	5720	83.7	132.3	265	160.8	233.57	51.67	0.7	15.3	38	100.1	14.98	15	 87.0	 54.0	1739.472	335.34	11.9	0.9	10.5	1.6	11.7	740		35		386	0.057	22	0.091	35																													
2022	2-Sep-22	AR300	/Users/amandarodriguez/Desktop/sequencing-data/AR300_S54_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR300_S54_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	4	2	1	115	115	2.60	0.55	88	42	1	13	6	30.4	2.72	95.67	1.5	7.9	139.7	0.15	0.17	0.32	0.92	13.16	23400	2750	7600	2660	54.9	27000	6110	67	134.2	326	260	230.2	47.53	0.7	15.3	38	100.1	14.98	15	79.00	57.00	1464.924	385.155	10.93	0.80	12.70	1.70	16.30	748		31		458	0.068	31	0.037	17																													
2022	2-Sep-22	AR302	/Users/amandarodriguez/Desktop/sequencing-data/AR302_S55_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR302_S55_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	4	2	2	145	145	3.40	0.68	84	36	1	17	8	30.4	2.72	95.67	1.5	7.9	139.7	0.15	0.17	0.32	0.92	13.16	23400	2750	7600	2660	54.9	27000	6110	67	134.2	326	260	230.2	47.53	0.7	15.3	38	100.1	14.98	15	79.00	57.00	1464.924	385.155	10.93	0.80	12.70	1.70	16.30	748		31		458	0.068	31	0.037	17																													
2022	2-Sep-22	AR304	/Users/amandarodriguez/Desktop/sequencing-data/AR304_S56_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR304_S56_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	4	2	3	125	125	3.19	0.66	86	43	0	19	7	30.4	2.72	95.67	1.5	7.9	139.7	0.15	0.17	0.32	0.92	13.16	23400	2750	7600	2660	54.9	27000	6110	67	134.2	326	260	230.2	47.53	0.7	15.3	38	100.1	14.98	15	79.00	57.00	1464.924	385.155	10.93	0.80	12.70	1.70	16.30	748		31		458	0.068	31	0.037	17																													
2022	2-Sep-22	AR306	/Users/amandarodriguez/Desktop/sequencing-data/AR306_S57_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR306_S57_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	2	1	62	62	1.76	0.43	86	39	0	17	7	21.2	1.13	26.71	1.5	7.6	141.9	0.1	0.44	0.54	0.88	9.11	21400	2320	4900	1960	57.3	23700	6780	61.6	93.7	238	202.3	257.12	153.77	0.79	15.3	38	100.1	14.98	15	42	73	1388.772	563.76	12	1	11.1	1.8	36.9	730		43		479	0.061	0.05	29	24																													
2022	2-Sep-22	AR308	/Users/amandarodriguez/Desktop/sequencing-data/AR308_S58_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR308_S58_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	2	2	135	135	3.07	0.63	90	44	0	25	5	21.2	1.13	26.71	1.5	7.6	141.9	0.1	0.44	0.54	0.88	9.11	21400	2320	4900	1960	57.3	23700	6780	61.6	93.7	238	202.3	257.12	153.77	0.79	15.3	38	100.1	14.98	15	42	73	1388.772	563.76	12	1	11.1	1.8	36.9	730		43		479	0.061	0.05	29	24																													
2022	2-Sep-22	AR310	/Users/amandarodriguez/Desktop/sequencing-data/AR310_S59_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR310_S59_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	2	3	137	137	3.08	0.63	84	40	0	19	8	21.2	1.13	26.71	1.5	7.6	141.9	0.1	0.44	0.54	0.88	9.11	21400	2320	4900	1960	57.3	23700	6780	61.6	93.7	238	202.3	257.12	153.77	0.79	15.3	38	100.1	14.98	15	42	73	1388.772	563.76	12	1	11.1	1.8	36.9	730		43		479	0.061	0.05	29	24																													
2022	2-Sep-22	AR313	/Users/amandarodriguez/Desktop/sequencing-data/AR313_S60_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR313_S60_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	2	3	1	92	92	2.62	0.58	82	40	0	13	9	37.3	3.5	141.39	1.5	7.6	142.75	0.19	0.53	0.72	0.15	9.44	23800	1980	7100	1950	47.5	20800	5190	45.9	85.8	280	38.3	240.3	25.79	0.59	15.3	38	100.1	14.98	15	215	24	1573.14	240.57	10.48	1.1	10.7	1.3	8.7	820		44		372	0.059	22	0.056	21																													
2022	2-Sep-22	AR315	/Users/amandarodriguez/Desktop/sequencing-data/AR315_S61_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR315_S61_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	2	3	2	104	104	2.57	0.55	88	43	1	8	6	37.3	3.5	141.39	1.5	7.6	142.75	0.19	0.53	0.72	0.15	9.44	23800	1980	7100	1950	47.5	20800	5190	45.9	85.8	280	38.3	240.3	25.79	0.59	15.3	38	100.1	14.98	15	215	24	1573.14	240.57	10.48	1.1	10.7	1.3	8.7	820		44		372	0.059	22	0.056	21																													
2022	2-Sep-22	AR317	/Users/amandarodriguez/Desktop/sequencing-data/AR317_S62_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR317_S62_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	2	3	3	112	112	1.41	0.30	90	45	0	8	5	37.3	3.5	141.39	1.5	7.6	142.75	0.19	0.53	0.72	0.15	9.44	23800	1980	7100	1950	47.5	20800	5190	45.9	85.8	280	38.3	240.3	25.79	0.59	15.3	38	100.1	14.98	15	215	24	1573.14	240.57	10.48	1.1	10.7	1.3	8.7	820		44		372	0.059	22	0.056	21																													
2022	2-Sep-22	AR319	/Users/amandarodriguez/Desktop/sequencing-data/AR319_S63_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR319_S63_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	4	3	1	59	59	1.69	0.42	80	39	0	11	10	27.9	2.24	70.19	1.5	8	112	0.13	0.49	0.62	0.68	14.73	21400	2290	5950	2010	52.8	24850	5490	58.5	98.85	291	141.8	257.12	199.56	0.63	15.3	38	100.1	14.98	15	150	31	1605.204	292.815	10.93	1.4	12.8	1.3	14.9	846		53		492	0.059	29	0.035	17																													
2022	2-Sep-22	AR321	/Users/amandarodriguez/Desktop/sequencing-data/AR321_S64_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR321_S64_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	4	3	2	118	118	3.03	0.64	80	39	0	13	10	27.9	2.24	70.19	1.5	8	112	0.13	0.49	0.62	0.68	14.73	21400	2290	5950	2010	52.8	24850	5490	58.5	98.85	291	141.8	257.12	199.56	0.63	15.3	38	100.1	14.98	15	150	31	1605.204	292.815	10.93	1.4	12.8	1.3	14.9	846		53		492	0.059	29	0.035	17																													
2022	2-Sep-22	AR324	/Users/amandarodriguez/Desktop/sequencing-data/AR324_S65_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR324_S65_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	4	3	3	127	127	3.13	0.65	84	38	0	11	8	27.9	2.24	70.19	1.5	8	112	0.13	0.49	0.62	0.68	14.73	21400	2290	5950	2010	52.8	24850	5490	58.5	98.85	291	141.8	257.12	199.56	0.63	15.3	38	100.1	14.98	15	150	31	1605.204	292.815	10.93	1.4	12.8	1.3	14.9	846		53		492	0.059	29	0.035	17																													
2022	2-Sep-22	AR326	/Users/amandarodriguez/Desktop/sequencing-data/AR326_S66_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR326_S66_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	3	1	78	78	2.53	0.58	90	45	0	19	5	28.3	2.15	64.45	1.5	7.8	166.65	0.1	0.29	0.39	1.16	9.57	22200	2440	8400	1960	52.6	21000	6440	49	79	209	63.5	294.12	142.82	0.77	15.3	38	100.1	14.98	15	153.00	43.00	1615.224	301.32	11.12	1.1	12.6	1.4	11.6	925		61		487	0.055	27	0.07	34																													
2022	2-Sep-22	AR327	/Users/amandarodriguez/Desktop/sequencing-data/AR327_S67_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR327_S67_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	3	2	77	77	2.24	0.52	84	39	0	16	8	28.3	2.15	64.45	1.5	7.8	166.65	0.1	0.29	0.39	1.16	9.57	22200	2440	8400	1960	52.6	21000	6440	49	79	209	63.5	294.12	142.82	0.77	15.3	38	100.1	14.98	15	153.00	43.00	1615.224	301.32	11.12	1.1	12.6	1.4	11.6	925		61		487	0.055	27	0.07	34																													
2022	2-Sep-22	AR329	/Users/amandarodriguez/Desktop/sequencing-data/AR329_S68_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR329_S68_L001_R2_001.fastq.gz	NCA-CS	Northern CA	Cabernet Sauvignon (red)	2007	101-14	CS x 101-14	6	3	3	117	117	2.71	0.57	84	40	0	19	8	28.3	2.15	64.45	1.5	7.8	166.65	0.1	0.29	0.39	1.16	9.57	22200	2440	8400	1960	52.6	21000	6440	49	79	209	63.5	294.12	142.82	0.77	15.3	38	100.1	14.98	15	153.00	43.00	1615.224	301.32	11.12	1.1	12.6	1.4	11.6	925		61		487	0.055	27	0.07	34																													
2022	2-Sep-22	AR332	/Users/amandarodriguez/Desktop/sequencing-data/AR332_S69_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR332_S69_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	1	1	162	162	3.49	0.69	72	28	0	17	14	9.9	1.53	15.8	1.0	6.1	108.48	3.53	6.24	9.77	7.27	5.71	25250	1685	15200	2775	29.5	24850	3145	39.1	262.4	182	6.95	558.29	604.48	2.43	49.6	5.15	138.9	11.05	8	426.0	  9.0	4587.156	432.54	27.58	2.1	50.1	2.6	41.3	693		252		50	0.02	5	0.857	216																													
2022	2-Sep-22	AR334	/Users/amandarodriguez/Desktop/sequencing-data/AR334_S70_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR334_S70_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	1	2	139	139	3.64	0.74	66	29	0	7	17	9.9	1.53	15.8	1.0	6.1	108.48	3.53	6.24	9.77	7.27	5.71	25250	1685	15200	2775	29.5	24850	3145	39.1	262.4	182	6.95	558.29	604.48	2.43	49.6	5.15	138.9	11.05	8	426.0	  9.0	4587.156	432.54	27.58	2.1	50.1	2.6	41.3	693		252		50	0.02	5	0.857	216																													
2022	2-Sep-22	AR335	/Users/amandarodriguez/Desktop/sequencing-data/AR335_S71_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR335_S71_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	1	3	163	163	3.50	0.69	72	32	0	13	14	9.9	1.53	15.8	1.0	6.1	108.48	3.53	6.24	9.77	7.27	5.71	25250	1685	15200	2775	29.5	24850	3145	39.1	262.4	182	6.95	558.29	604.48	2.43	49.6	5.15	138.9	11.05	8	426.0	  9.0	4587.156	432.54	27.58	2.1	50.1	2.6	41.3	693		252		50	0.02	5	0.857	216																													
2022	2-Sep-22	AR336	/Users/amandarodriguez/Desktop/sequencing-data/AR336_S72_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR336_S72_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	1	3	163	163	3.50	0.69	72	32	0	13	14	9.9	1.53	15.8	1.0	6.1	108.48	3.53	6.24	9.77	7.27	5.71	25250	1685	15200	2775	29.5	24850	3145	39.1	262.4	182	6.95	558.29	604.48	2.43	49.6	5.15	138.9	11.05	8	426.0	  9.0	4587.156	432.54	27.58	2.1	50.1	2.6	41.3	693		252		50	0.02	5	0.857	216																													
2022	2-Sep-22	AR337	/Users/amandarodriguez/Desktop/sequencing-data/AR337_S73_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR337_S73_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	2	1	114	114	3.50	0.74	66	30	0	7	17	10	1.52	16.44	1.0	6.8	138.05	4.33	14.53	18.86	2.38	7.83	27000	2110	15200	3460	36.6	27400	2940	39.8	241	213	8.6	704.58	547.36	2.38	49.6	5.15	138.9	11.05	8	401.0	  8.0	5200.38	364.5	30.01	1.8	35.5	2.3	25.3	682		226		50	0.022	5	0.938	212																													
2022	2-Sep-22	AR339	/Users/amandarodriguez/Desktop/sequencing-data/AR339_S74_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR339_S74_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	2	2	64	64	3.78	0.91	70	33	0	6	15	10	1.52	16.44	1.0	6.8	138.05	4.33	14.53	18.86	2.38	7.83	27000	2110	15200	3460	36.6	27400	2940	39.8	241	213	8.6	704.58	547.36	2.38	49.6	5.15	138.9	11.05	8	401.0	  8.0	5200.38	364.5	30.01	1.8	35.5	2.3	25.3	682		226		50	0.022	5	0.938	212																													
2022	2-Sep-22	AR340	/Users/amandarodriguez/Desktop/sequencing-data/AR340_S75_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR340_S75_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	2	3	115	115	3.22	0.68	76	33	0	17	12	10	1.52	16.44	1.0	6.8	138.05	4.33	14.53	18.86	2.38	7.83	27000	2110	15200	3460	36.6	27400	2940	39.8	241	213	8.6	704.58	547.36	2.38	49.6	5.15	138.9	11.05	8	401.0	  8.0	5200.38	364.5	30.01	1.8	35.5	2.3	25.3	682		226		50	0.022	5	0.938	212																													
2022	2-Sep-22	AR341	/Users/amandarodriguez/Desktop/sequencing-data/AR341_S76_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR341_S76_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	2	3	115	115	3.22	0.68	76	33	0	17	12	10	1.52	16.44	1.0	6.8	138.05	4.33	14.53	18.86	2.38	7.83	27000	2110	15200	3460	36.6	27400	2940	39.8	241	213	8.6	704.58	547.36	2.38	49.6	5.15	138.9	11.05	8	401.0	  8.0	5200.38	364.5	30.01	1.8	35.5	2.3	25.3	682		226		50	0.022	5	0.938	212																													
2022	2-Sep-22	AR342	/Users/amandarodriguez/Desktop/sequencing-data/AR342_S77_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR342_S77_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	3	1	105	105	3.02	0.65	74	34	0	10	13	8.5	1.06	9.27	1.0	5.9	114.36	7.37	3.07	10.44	5.71	12.37	26900	2150	16300	3570	42.7	29900	3270	37.3	465.7	265	8.5	807.85	533.22	2.62	49.6	5.15	138.9	11.05	8	420.0	 10.0	4104.192	489.645	25.63	2.1	49.3	2.6	38.9	760		180		43	0.028	5	1.933	348																													
2022	2-Sep-22	AR343	/Users/amandarodriguez/Desktop/sequencing-data/AR343_S78_L001_R1_001.fastq.gz	/Users/amandarodriguez/Desktop/sequencing-data/AR343_S78_L001_R2_001.fastq.gz	OR-PN1	Oregon	Pinot Noir (red)	2014	101-14	PN x 101-14	4	3	2	122	122	3.44	0.72	66	29	0	6	17	8.5	1.06	9.27	1.0	5.9	114.36	7.37	3.07	10.44	5.71	12.37	26900	2150	16300	3570	42.7	29900	3270	37.3	465.7	265	8.5	807.85	533.22	2.62	49.6	5.15	138.9	11.05	8	420.0	 10.0	4104.192	489.645	25.63	2.1	49.3	2.6	38.9	760		180		43	0.028	5	1.933	348																													
